set	ticker	trade_date	cap_gap	split_gap	raw_gap	artifact	art_reason	n_min_bars	prev_close	prev_volume	status_0931	reason_0931	entered_0931	entry_px_0931	stop_0931	target_0931	realized_r_0931	mark_r_0931	final_0931	partial_0931	sess_abst_0931	status_0936	reason_0936	entered_0936	entry_px_0936	stop_0936	target_0936	realized_r_0936	mark_r_0936	final_0936	partial_0936	sess_abst_0936	set2	raw_pc	raw_pv	tick_bound	inwin	sustain
gap_floor_8_9	ICHR	2026-06-25	8.97	8.97	8.97	False		358	89.38	862307.0	no_entry	never_crossed_orb_high	False		95.029					False	0	no_entry	never_crossed_orb_high	False		95.029					False	0	gap_floor_8_9	89.38	868448.0	False	8.972924591631255	False
MIN_PREV_CLOSE	ILLR	2026-06-25	245.86	245.86	245.86	False		381	0.7691	1779060.0	no_trade	setup:stop_too_wide: 0.51 > 1.5x ATR 0.15	False							False	0	no_trade	setup:stop_too_wide: 0.51 > 1.5x ATR 0.15	False							False	0	MIN_PREV_CLOSE	0.7691	1802162.0	False	412.2870888050968	True
gap_floor_5_6	INIO	2026-06-25	5.24	5.24	5.24	False		385	36.48	2881608.0	settled		True	38.75	36.76	40.81	-1.0		stop_hit	False	0	settled		True	38.87	36.76	41.169999999999995	-1.0		stop_hit	False	0	gap_floor_5_6	36.48	2887022.0	False	8.826480263157904	False
gap_floor_6_7	INTC	2026-06-25	6.14	6.14	6.14	False		390	131.65	101292823.0	settled		True	140.25	137.61	142.89	-1.0		stop_hit	False	0	settled		True	140.56	137.61	143.82	-1.0		stop_hit	False	0	gap_floor_6_7	131.65	104634693.0	False	6.889479680972272	False
MIN_PREV_CLOSE	IQST	2026-06-25	38.89	38.89	38.89	False		390	1.08	209410.0	settled		True	1.51	1.3699999999999999	1.6500000000000001	-1.0		stop_hit	False	0	settled		True	1.51	1.3699999999999999	1.6500000000000001	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	1.08	226180.0	False	46.296296296296305	True
gap_floor_5_6	JL	2026-06-25	5.36	5.36	5.36	False		18	5.6	91770.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	gap_floor_5_6	5.6	91772.0	False	5.357142857142861	False
gap_floor_6_7	KLAC	2026-06-25	6.1	6.1	6.1	False		390	240.48	11451333.0	no_entry	never_crossed_orb_high	False		251.26					False	0	no_entry	never_crossed_orb_high	False		251.26					False	0	gap_floor_6_7	240.48	11547417.0	False	6.511976047904184	False
gap_floor_5_6	KLIC	2026-06-25	5.21	5.21	5.21	False		366	123.28	1775263.0	settled		True	131.99	126.7038	137.27620000000002	-1.0		stop_hit	False	0	settled		True	131.99	126.7038	137.27620000000002	-1.0		stop_hit	False	0	gap_floor_5_6	123.28	1778737.0	False	8.217066839714462	False
MIN_PREV_CLOSE	KUST	2026-06-25	51.06	51.06	51.06	False		390	1.42	200438.0	settled		True	2.2762	1.9838	2.5685999999999996	-1.0		stop_hit	False	0	settled		True	2.3	1.9838	2.6399999999999997	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	1.42	212001.0	False	78.16901408450704	True
gap_floor_5_6	LITE	2026-06-25	5.31	5.31	5.31	False		390	842.53	4209602.0	settled		True	896.9299	869.2501000000001	924.6096999999999	-1.0		stop_hit	False	0	no_entry	never_crossed_orb_high	False		869.2501000000001					False	0	gap_floor_5_6	842.53	4458646.0	False	6.765337732781035	False
gap_floor_8_9	LRCX	2026-06-25	8.86	8.86	8.86	False		390	374.8	11478090.0	no_entry	never_crossed_orb_high	False		378.01					False	0	no_entry	never_crossed_orb_high	False		378.01					False	0	gap_floor_8_9	374.8	12022874.0	False	8.85538954108857	False
unclassified_security_type	MEXGF	2026-06-25	9.46			True	no_daily	0	0.1258	1199.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_CLOSE	MIMI	2026-06-25	44.28	44.28	44.28	False		389	2.71	18556.0	settled		True	3.96	3.58	4.34	-1.0		stop_hit	False	0	settled		True	3.96	3.58	4.34	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	2.71	19169.0	False	52.76752767527674	True
gap_floor_6_7	MKSI	2026-06-25	6.91	6.91	6.91	False		374	381.62	1793447.0	no_entry	never_crossed_orb_high	False		395.36					False	0	no_entry	never_crossed_orb_high	False		395.36					False	0	gap_floor_6_7	381.62	1804991.0	False	8.652586342434887	False
gap_floor_6_7	MRAM	2026-06-25	6.54	6.54	6.54	False		365	21.4	1571046.0	no_entry	never_crossed_orb_high	False		22.01					False	0	no_entry	never_crossed_orb_high	False		22.01					False	0	gap_floor_6_7	21.4	1633006.0	False	7.4299065420560595	False
gap_floor_5_6	MRVL	2026-06-25	5.23	5.23	5.23	False		390	276.7	34684414.0	no_entry	never_crossed_orb_high	False		277.57000000000005					False	0	no_entry	never_crossed_orb_high	False		277.57000000000005					False	0	gap_floor_5_6	276.7	35770987.0	False	5.71376942537043	False
silent_no_row	NEXR	2026-06-25	34.35	34.34	34.35	False		390	6.1875	80091.0	settled		True	0.7596	0.7001999999999999	0.8190000000000002	0.8540965207631863		sma_trail_stop	True	0	settled		True	0.7596	0.7001999999999999	0.8190000000000002	0.8540965207631863		sma_trail_stop	True	0	MIN_PREV_CLOSE	0.5625	881016.0	True	46.595555555555535	True
gap_floor_5_6	NVMI	2026-06-25	5.49	5.49	5.49	False		307	521.93	338967.0	no_entry	never_crossed_orb_high	False		540.0500000000001					False	0	no_entry	never_crossed_orb_high	False		540.0500000000001					False	0	gap_floor_5_6	521.93	344407.0	False	5.494989749583283	False
gap_floor_6_7	NVTS	2026-06-25	6.44	6.44	6.44	False		390	18.32	33744749.0	no_entry	never_crossed_orb_high	False		18.172					False	0	no_entry	never_crossed_orb_high	False		18.172					False	0	gap_floor_6_7	18.32	34336488.0	False	6.812227074235807	False
gap_floor_6_7	ONTO	2026-06-25	6.24	6.24	6.24	False		377	322.24	1342769.0	settled		True	344.71	338.5	352.62999999999994	-1.0		stop_hit	False	0	settled		True	344.36	338.5	351.58000000000004	-1.0		stop_hit	False	0	gap_floor_6_7	322.24	1327290.0	False	7.063058589870906	False
gap_floor_6_7	OUST	2026-06-25	6.17	6.17	6.17	False		390	40.71	5159955.0	settled		True	43.22	41.06	45.379999999999995	-1.0		stop_hit	False	0	settled		True	43.22	41.06	45.379999999999995	-1.0		stop_hit	False	0	gap_floor_6_7	40.71	5260069.0	False	7.074428887251287	False
gap_floor_5_6	PENG	2026-06-25	5.78	5.78	5.78	False		385	64.72	2637874.0	no_entry	never_crossed_orb_high	False		65.1401					False	0	no_entry	never_crossed_orb_high	False		65.1401					False	0	gap_floor_5_6	64.72	2712978.0	False	6.427533992583449	False
MIN_PREV_CLOSE	PRFX	2026-06-25	13.48	13.48	13.48	False		376	1.41	141140.0	settled		True	1.646	1.4740000000000002	1.8179999999999996	0.33333333333333337		stop_hit	True	0	settled		True	1.646	1.4740000000000002	1.8179999999999996	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	1.41	148186.0	False	31.20567375886526	True
MIN_PREV_DAY_VOLUME	PTLE	2026-06-25	10.48	10.48	10.48	False		148	5.25	30333.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_DAY_VOLUME	5.25	30358.0	False		
MIN_PREV_DAY_VOLUME	RCON	2026-06-25	13.13	13.12	13.12	False		38	77.6	1263.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	0.388	252656.0	False		
gap_floor_6_7	RMBS	2026-06-25	6.04	6.04	6.04	False		380	124.52	2659424.0	no_entry	never_crossed_orb_high	False		127.30000000000001					False	0	no_entry	never_crossed_orb_high	False		127.30000000000001					False	0	gap_floor_6_7	124.52	2681285.0	False	6.4086090587857285	False
MIN_PREV_CLOSE	SAGT	2026-06-25	20.66	20.66	20.66	False		388	1.21	929516.0	settled		True	1.48	1.3199999999999998	1.6400000000000001	-1.0		stop_hit	False	0	settled		True	1.4901	1.3199999999999998	1.6703000000000001	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	1.21	955239.0	False	26.446280991735534	True
gap_floor_7_8	SIMO	2026-06-25	7.18	7.18	7.18	False		333	321.66	817682.0	settled		True	349.615	339.885	359.345	-1.0		stop_hit	False	0	no_entry	never_crossed_orb_high	False		339.885					False	0	gap_floor_7_8	321.66	832190.0	False	8.807436423552815	False
gap_floor_6_7	SITM	2026-06-25	6.47	6.47	6.47	False		372	692.47	541332.0	settled		True	738.77	725.47	752.0699999999999	-1.0		stop_hit	False	0	settled		True	741.83	725.47	761.2500000000001	-1.0		stop_hit	False	0	gap_floor_6_7	692.47	543404.0	False	7.1281066327783265	False
gap_floor_6_7	SMTC	2026-06-25	6.95	6.95	6.95	False		379	158.48	2750816.0	no_entry	never_crossed_orb_high	False		165.32					False	0	no_entry	never_crossed_orb_high	False		165.32					False	0	gap_floor_6_7	158.48	2774157.0	False	7.868500757193345	False
gap_floor_5_6	STM	2026-06-25	5.47	5.47	5.47	False		390	71.84	7213186.0	no_entry	never_crossed_orb_high	False		74.64999999999999					False	0	no_entry	never_crossed_orb_high	False		74.64999999999999					False	0	gap_floor_5_6	71.84	7256374.0	False	5.470489977728278	False
gap_floor_5_6	SYNA	2026-06-25	5.32	5.32	5.32	False		291	130.11	648674.0	abstain	entry_window_gaps:2_of_29	False		134.11999999999998					False	0	abstain	entry_window_gaps:2_of_24	False		134.11999999999998					False	0	gap_floor_5_6	130.11	651776.0	False	5.3185765890400205	False
gap_floor_6_7	TER	2026-06-25	6.27	6.27	6.27	False		390	427.2	3238994.0	settled		True	458.88	445.35720000000003	472.40279999999996	-1.0		stop_hit	False	0	settled		True	461.17	445.35720000000003	479.2728	-1.0		stop_hit	False	0	gap_floor_6_7	427.2	3259111.0	False	8.520599250936328	False
MIN_PREV_CLOSE	TLIH	2026-06-25	12.47	12.47	12.47	False		14	4.24	12830.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	4.24	16189.0	False		
gap_floor_7_8	UCTT	2026-06-25	7.42	7.42	7.42	False		373	108.42	1424137.0	no_entry	never_crossed_orb_high	False		113.4501					False	0	no_entry	never_crossed_orb_high	False		113.4501					False	0	gap_floor_7_8	108.42	1437888.0	False	10.081073602656332	True
MIN_PREV_CLOSE	UONEK	2026-06-25	10.0	10.0	10.0	False		13	4.3	5554.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	4.3	5558.0	False		
gap_floor_6_7	VECO	2026-06-25	6.1	6.1	6.1	False		369	71.16	1188522.0	no_entry	never_crossed_orb_high	False		72.365					False	0	no_entry	never_crossed_orb_high	False		72.365					False	0	gap_floor_6_7	71.16	1192122.0	False	7.356661045531183	False
MIN_PREV_DAY_VOLUME	VIVK	2026-06-25	10.29	10.29	10.29	False		352	8.436	24438.0	no_entry	never_crossed_orb_high	False		0.44020000000000004					False	0	no_entry	never_crossed_orb_high	False		0.44020000000000004					False	0	MIN_PREV_CLOSE	0.4218	488777.0	False	11.427216690374593	False
gap_floor_7_8	VRT	2026-06-25	7.11	7.11	7.11	False		390	316.43	5816861.0	no_entry	never_crossed_orb_high	False		325.36					False	0	no_entry	never_crossed_orb_high	False		325.36					False	0	gap_floor_7_8	316.43	6113168.0	False	7.448724836456705	False
gap_floor_5_6	VSH	2026-06-25	5.02	5.02	5.02	False		390	55.59	6315099.0	settled		True	58.38	57.49999999999999	59.26000000000001	-1.0		stop_hit	False	0	settled		True	58.67	57.49999999999999	60.13000000000001	-1.0		stop_hit	False	0	gap_floor_5_6	55.59	6368674.0	False	6.493793847814345	False
gap_floor_7_8	WOLF	2026-06-25	7.77	7.77	7.77	False		389	45.87	4603923.0	no_entry	never_crossed_orb_high	False		49.43000000000001					False	0	no_entry	never_crossed_orb_high	False		49.43000000000001					False	0	gap_floor_7_8	45.87	4682114.0	False	7.782864617396996	False
MIN_PREV_DAY_VOLUME	APUS	2026-06-26	16.55	16.55	16.55	False		34	8.58	31051.0	settled		True	1.03	0.99	1.09	-1.0		stop_hit	False	0	abstain	entry_window_gaps:16_of_24	False		0.99					False	0	MIN_PREV_CLOSE	0.858	310512.0	True	24.70862470862471	True
gap_floor_5_6	AVEX	2026-06-26	5.38	5.38	5.38	False		379	15.43	1718170.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	gap_floor_5_6	15.43	1739113.0	False	10.110174983797776	False
MIN_PREV_CLOSE	BDRX	2026-06-26	10.0	10.0	10.0	False		251	2.5	8418.0	settled		True	2.75	2.67	2.83	0.33333333333333337		stop_hit	True	0	settled		True	2.77	2.67	2.89	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	2.5	9492.0	False	14.000000000000014	True
gap_floor_5_6	BDSX	2026-06-26	5.09	5.09	5.09	False		148	20.04	244927.0	abstain	day0_fill_bar_straddles_stop	True	21.099	20.921000000000003	21.276999999999997				False	0	settled		True	21.2	20.921000000000003	21.579999999999995	0.454002389486261		stop_hit	True	0	gap_floor_5_6	20.04	245195.0	False	6.686626746507002	False
MIN_PREV_DAY_VOLUME	BVC	2026-06-26	17.65	17.65	17.65	False		13	8.84	1135.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_DAY_VOLUME	8.84	1140.0	False	40.04524886877829	True
MIN_PREV_CLOSE	CANF	2026-06-26	12.59	12.59	12.59	False		371	2.94	63295.0	settled		True	3.4499	3.1701	3.7297	-1.0		stop_hit	False	0	settled		True	3.4499	3.1701	3.7297	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	2.94	63489.0	False	19.72789115646259	True
MIN_PREV_CLOSE	CLGN	2026-06-26	14.71	14.71	14.71	False		19	0.3399	49740.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	MIN_PREV_CLOSE	0.3399	49745.0	False	14.710208884966164	False
unclassified_security_type	CLLEF	2026-06-26	9.73			True	no_daily	0	0.0802	138500.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_CLOSE	CNVS	2026-06-26	12.31	12.31	12.31	False		386	2.68	209460.0	settled		True	3.01	2.6702000000000004	3.3497999999999992	0.3333333333333333		stop_hit	True	0	settled		True	3.02	2.6702000000000004	3.3798	0.34286258814560727		stop_hit	True	0	MIN_PREV_CLOSE	2.68	220902.0	False	18.656716417910445	True
MIN_PREV_DAY_VOLUME	CURX	2026-06-26	9.29	9.27	9.27	False		22	5.22	3393.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	0.261	67870.0	False	9.272030651340984	False
gap_floor_6_7	DUKR	2026-06-26	6.83	6.83	6.83	False		34	5.71	66623.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	gap_floor_6_7	5.71	66727.0	False	6.830122591943962	False
MIN_PREV_CLOSE	GDTC	2026-06-26	10.1	10.1	10.1	False		7	0.99	2745.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	0.99	2745.0	False		
unclassified_security_type	GGAZF	2026-06-26	35.09			True	no_daily	0	4.56	108943.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_CLOSE	GRAN	2026-06-26	9.16	9.16	9.16	False		5	1.31	606.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	MIN_PREV_CLOSE	1.31	7020.0	False	9.160305343511439	False
unclassified_security_type	GTCDF	2026-06-26	100.0			True	no_daily	0	0.3	47739.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_CLOSE	ILLR	2026-06-26	68.19	68.19	68.19	False		386	3.05	215129813.0	no_entry	never_crossed_orb_high	False		4.340000000000001					False	0	no_entry	never_crossed_orb_high	False		4.340000000000001					False	0	MIN_PREV_CLOSE	3.05	224209391.0	False	71.14754098360658	True
MIN_PREV_CLOSE	INDP	2026-06-26	14.11	14.11	14.11	False		67	3.26	92415.0	abstain	entry_window_gaps:17_of_29	False		3.4599999999999995					False	0	abstain	entry_window_gaps:15_of_24	False		3.4599999999999995					False	0	MIN_PREV_CLOSE	3.26	94760.0	False	14.110429447852766	False
silent_no_row	INLF	2026-06-26	110.0	110.0	110.0	False		390	6.0	1172095.0	no_entry	never_crossed_orb_high	False		0.05689999999999999					False	0	no_entry	never_crossed_orb_high	False		0.05689999999999999					False	0	MIN_PREV_CLOSE	0.03	234419100.0	False	129.66666666666669	True
MIN_PREV_CLOSE	IVF	2026-06-26	49.19	49.19	49.19	False		390	1.24	83328.0	settled		True	1.94	1.7600000000000002	2.1199999999999997	0.3333333333333333		stop_hit	True	0	settled		True	1.96	1.7600000000000002	2.1799999999999997	0.36666666666666675		stop_hit	True	0	MIN_PREV_CLOSE	1.24	7098388.0	False	64.51612903225808	True
MIN_PREV_CLOSE	LICN	2026-06-26	11.38	11.38	11.38	False		358	1.67	1476313.0	settled		True	1.86	1.4199999999999997	2.3000000000000007	0.3333333333333335		stop_hit	True	0	settled		True	1.88	1.4199999999999997	2.36	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	1.67	1499829.0	False	60.47904191616769	True
unclassified_security_type	MEXGF	2026-06-26	21.69			True	no_daily	0	0.13	2405.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_CLOSE	MINE	2026-06-26	9.33	9.33	9.33	False		31	2.305	61281.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	2.305	61300.0	False	9.327548806941422	False
MIN_PREV_CLOSE	MLCI	2026-06-26	12.32	12.32	12.32	False		139	3.41	97327.0	abstain	entry_window_gaps:22_of_29	False		3.49					False	0	abstain	entry_window_gaps:18_of_24	False		3.49					False	0	MIN_PREV_CLOSE	3.41	97366.0	False	12.31671554252199	False
MIN_PREV_CLOSE	PBK	2026-06-26	11.79	11.79	11.79	False		386	0.7301	32812296.0	settled		True	0.82	0.7812	0.8587999999999999	-1.0		stop_hit	False	0	settled		True	0.82	0.7812	0.8587999999999999	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.7301	34057359.0	True	15.95671825777292	True
MIN_PREV_CLOSE	QUCY	2026-06-26	25.52	25.52	25.52	False		390	1.45	1041586.0	settled		True	1.84	1.66	2.0200000000000005	-1.0		stop_hit	False	0	settled		True	1.84	1.66	2.0200000000000005	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	1.45	1107758.0	False	28.275862068965523	True
MIN_PREV_CLOSE	RCT	2026-06-26	15.66	15.66	15.66	False		390	0.2829	15468475.0	settled		True	0.3327	0.3075	0.3579	0.33333333333333337		stop_hit	True	0	settled		True	0.3401	0.3075	0.38010000000000005	0.4089979550102251		stop_hit	True	0	MIN_PREV_CLOSE	0.2829	17581352.0	True	24.673029338989053	True
MIN_PREV_CLOSE	SHPH	2026-06-26	55.03	55.03	55.03	False		389	3.78	5463842.0	no_entry	never_crossed_orb_high	False		4.949999999999999					False	0	no_entry	never_crossed_orb_high	False		4.949999999999999					False	0	MIN_PREV_CLOSE	3.78	10154364.0	False	62.69841269841271	True
MIN_PREV_CLOSE	SKYQ	2026-06-26	15.53	15.53	15.53	False		390	2.64	9789869.0	settled		True	3.15	2.7500000000000004	3.5499999999999994	-1.0		stop_hit	False	0	settled		True	3.15	2.7500000000000004	3.5499999999999994	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	2.64	10113676.0	False	23.106060606060595	True
MIN_PREV_CLOSE	SORA	2026-06-26	11.65	11.65	11.65	False		11	2.06	1025.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	2.06	1030.0	False	13.83495145631069	False
MIN_PREV_CLOSE	TII	2026-06-26	26.46	26.46	26.46	False		390	2.23	978899.0	no_entry	never_crossed_orb_high	False		2.555					False	0	no_entry	never_crossed_orb_high	False		2.555					False	0	MIN_PREV_CLOSE	2.23	15881891.0	False	27.578475336322867	True
MIN_PREV_CLOSE	ZDAI	2026-06-26	13.95	13.95	13.95	False		359	2.15	101034.0	settled		True	2.6193	2.2207	3.0179	-1.0		stop_hit	False	0	settled		True	2.64	2.2207	3.0800000000000005	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	2.15	101038.0	False	39.534883720930225	True
MIN_PREV_CLOSE	AHG	2026-06-29	9.21	9.21	9.21	False		14	1.52	57717.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	1.52	57855.0	False		
gap_floor_6_7	ASTS	2026-06-29	6.55	6.55	6.55	False		390	71.45	22068620.0	settled		True	77.12	74.84	79.4	3.195906432748535		stop_hit	True	0	settled		True	77.51	74.84	80.57000000000001	2.729088639200995		stop_hit	True	0	gap_floor_6_7	71.45	22250833.0	False	10.566829951014697	True
unclassified_security_type	BABYF	2026-06-29	9.77			True	no_daily	0	0.133	12994.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_DAY_VOLUME	BBGI	2026-06-29	9.81	9.81	9.81	False		40	26.5	22590.0	settled		True	29.25	27.9	30.75	-1.5777777777777753		stop_hit	False	0	settled		True	29.25	27.9	30.75	-1.5777777777777753		stop_hit	False	0	MIN_PREV_DAY_VOLUME	26.5	22614.0	False	10.56603773584905	False
gap_floor_8_9	BE	2026-06-29	8.11	8.11	8.11	False		390	252.02	57015932.0	settled		True	274.5	261.1	287.9	1.736318407960201		sma_trail_stop	True	0	settled		True	274.5	261.1	287.9	1.736318407960201		sma_trail_stop	True	0	gap_floor_8_9	252.02	57215414.0	False	10.876120942782322	True
MIN_PREV_CLOSE	BTOC	2026-06-29	10.33	10.33	10.33	False		44	0.275	112472.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	0.275	116076.0	False	14.23636363636362	False
MIN_PREV_DAY_VOLUME	BTOG	2026-06-29	9.2	9.2	9.2	False		359	8.15	7131.0	no_entry	never_crossed_orb_high	False		1.6199999999999999					False	0	no_entry	never_crossed_orb_high	False		1.6199999999999999					False	0	MIN_PREV_CLOSE	1.63	35668.0	False	9.202453987730081	False
MIN_PREV_CLOSE	CCEL	2026-06-29	9.48	9.48	9.48	False		26	2.9	19026.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	2.9	19286.0	False	31.034482758620697	True
MIN_PREV_CLOSE	CTSO	2026-06-29	10.5	10.5	10.5	False		72	0.362	328255.0	settled		True	0.42	0.3852	0.47479999999999994	-1.005747126436781		stop_hit	False	0	abstain	entry_window_gaps:15_of_24	False		0.3852					False	0	MIN_PREV_CLOSE	0.362	329633.0	True	20.33149171270719	True
gap_floor_5_6	DBVT	2026-06-29	5.31	5.31	5.31	False		155	16.01	208757.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	gap_floor_5_6	16.01	208761.0	False	7.713928794503431	False
