ticker,alert_date,scan_date,stage,reason,universe_sources,base_age,runup_pct,flag_depth_pct,pivot_high_date,pivot_high_price,sma_10,sma_20,held_from_stage,score
HPE,2026-05-29,2026-06-16,WATCH,runup_204% base_9d close_vs_pivot_-24.7%,"{rs_top200,rs_1m_80}",9,2.036389413988658,,2026-06-02,64.25,49.404,44.5835,,3
HPE,2026-05-29,2026-06-17,WATCH,runup_204% base_10d close_vs_pivot_-25.0%,"{rs_top200,rs_1m_80}",10,2.036389413988658,,2026-06-02,64.25,48.709,45.3625,,3
HPE,2026-05-29,2026-06-18,WATCH,runup_199% base_11d close_vs_pivot_-26.2%,"{rs_top200,rs_1m_80}",11,1.993244817144188,,2026-06-02,64.25,48.081,46.043,,3
MX,2026-05-29,2026-06-01,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-05-29,9.67,,,,0
MX,2026-05-29,2026-06-02,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",1,,,2026-05-29,9.67,,,,0
MX,2026-05-29,2026-06-03,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",2,,,2026-05-29,9.67,,,,0
MX,2026-05-29,2026-06-04,WATCH,runup_269% base_3d close_vs_pivot_-11.6%,"{rs_top200,rs_1m_80,momentum_25pct}",3,2.6908396946564883,,2026-05-29,9.67,7.284999999999999,5.7829999999999995,,2
MX,2026-05-29,2026-06-05,INVALIDATED,close_6.93_below_base_low_close_7.83,"{rs_top200,rs_1m_80,momentum_25pct}",4,2.6908396946564883,,2026-05-29,9.67,7.401999999999999,5.9365000000000006,,0
MX,2026-05-29,2026-06-08,INVALIDATED,close_6.89_below_base_low_close_6.93,"{rs_top200,rs_1m_80}",5,2.676945891478763,,2026-05-29,9.67,7.539,6.0545,,0
MX,2026-05-29,2026-06-09,INVALIDATED,close_6.28_below_base_low_close_6.89,"{rs_top200,rs_1m_80}",6,2.676945891478763,,2026-05-29,9.67,7.529000000000001,6.153499999999999,,0
MX,2026-05-29,2026-06-10,INVALIDATED,close_6.08_below_base_low_close_6.28,"{rs_top200,rs_1m_80}",7,2.676945891478763,,2026-05-29,9.67,7.542,6.2604999999999995,,0
MX,2026-05-29,2026-06-12,INVALIDATED,close_6.25_below_sma20_6.47,"{rs_top200,rs_1m_80}",9,2.676945891478763,,2026-05-29,9.67,7.233,6.4655000000000005,,0
NTAP,2026-05-29,2026-06-01,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-05-29,192.83,,,,0
NTAP,2026-05-29,2026-06-02,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-05-29,192.83,,,,0
NTAP,2026-05-29,2026-06-03,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",2,,,2026-05-29,192.83,,,,0
NTAP,2026-05-29,2026-06-04,WATCH,runup_103% base_3d close_vs_pivot_-7.2%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",3,1.0321424807672042,,2026-05-29,192.83,157.6975,138.02675,,2
NTAP,2026-05-29,2026-06-05,INVALIDATED,close_167.04_below_base_low_close_175.64,"{rs_top200,rs_1m_80,ninem_universe_watch}",4,1.0321424807672042,,2026-05-29,192.83,162.007,140.72875,,0
NTAP,2026-05-29,2026-06-08,WATCH,runup_103% base_5d close_vs_pivot_-11.7%,"{rs_top200,rs_1m_80,ninem_universe_watch}",5,1.0321424807672042,,2026-05-29,192.83,165.102,143.34425000000002,,1
NTAP,2026-05-29,2026-06-09,INVALIDATED,close_165.00_below_base_low_close_167.04,"{rs_top200,rs_1m_80,ninem_universe_watch}",6,1.0321424807672042,,2026-05-29,192.83,167.707,145.70775,,0
NTAP,2026-05-29,2026-06-10,INVALIDATED,close_160.66_below_base_low_close_165.00,"{rs_top200,rs_1m_80,ninem_universe_watch}",7,1.0321424807672042,,2026-05-29,192.83,169.499,147.92925,,0
NTAP,2026-05-29,2026-06-11,INVALIDATED,close_160.47_below_base_low_close_160.66,"{rs_top200,rs_1m_80,ninem_universe_watch}",8,1.0321424807672042,,2026-05-29,192.83,171.30599999999998,150.02375,,0
NTAP,2026-05-29,2026-06-12,TIGHTENING,range_0.72 vol_0.69,"{rs_top200,rs_1m_80,ninem_universe_watch}",9,1.0321424807672042,,2026-05-29,192.83,170.038,152.10775,,5
NTAP,2026-05-29,2026-06-15,TIGHTENING,range_0.72 vol_0.62,"{rs_top200,rs_1m_80,flag_stage_carryforward}",10,1.0321424807672042,,2026-05-29,192.83,168.25,154.20225,,5
NTAP,2026-05-29,2026-06-16,TIGHTENING,range_0.68 vol_0.64,"{rs_top200,rs_1m_80,flag_stage_carryforward}",11,1.0321424807672042,,2026-05-29,192.83,166.81199999999998,156.23525,,5
NTAP,2026-05-29,2026-06-17,INVALIDATED,close_154.81_below_base_low_close_160.47,"{rs_top200,rs_1m_80,flag_stage_carryforward}",12,1.0321424807672042,,2026-05-29,192.83,164.185,157.94625000000002,,0
NTAP,2026-05-29,2026-06-18,INVALIDATED,close_159.71_below_sma20_159.98,"{rs_top200,rs_1m_80,flag_stage_carryforward}",13,1.0321424807672042,,2026-05-29,192.83,162.269,159.98325,,0
NTAP,2026-05-29,2026-06-19,INVALIDATED,close_159.71_below_sma20_159.98,{flag_stage_carryforward},13,1.0321424807672042,,2026-05-29,192.83,162.269,159.98325,,0
NXT,2026-05-29,2026-06-01,unqualified,base_age_0_below_3,"{rs_1m_80,flag_stage_carryforward}",0,,,2026-05-29,163.13,,,,0
NXT,2026-05-29,2026-06-02,unqualified,base_age_1_below_3,"{rs_1m_80,momentum_25pct,flag_stage_carryforward}",1,,,2026-05-29,163.13,,,,0
NXT,2026-05-29,2026-06-03,unqualified,base_age_2_below_3,{flag_stage_carryforward},2,,,2026-05-29,163.13,,,,0
PD,2026-05-29,2026-06-01,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-05-29,10.015,,,,0
PD,2026-05-29,2026-06-02,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-06-01,10.7,,,,0
PD,2026-05-29,2026-06-03,unqualified,base_age_1_below_3,"{rs_1m_80,momentum_25pct}",1,,,2026-06-01,10.7,,,,0
PD,2026-05-29,2026-06-04,unqualified,base_age_2_below_3,"{rs_1m_80,momentum_25pct}",2,,,2026-06-01,10.7,,,,0
PD,2026-05-29,2026-06-05,INVALIDATED,close_9.25_below_base_low_close_9.30,"{rs_1m_80,momentum_25pct}",3,0.8771929824561402,,2026-06-01,10.7,8.785,7.850499999999999,,0
PD,2026-05-29,2026-06-08,INVALIDATED,close_9.04_below_base_low_close_9.25,"{rs_1m_80,momentum_25pct}",4,0.8771929824561402,,2026-06-01,10.7,8.969,7.938,,0
PD,2026-05-29,2026-06-09,INVALIDATED,close_8.74_below_base_low_close_9.04,{rs_1m_80},5,0.8771929824561402,,2026-06-01,10.7,9.123999999999999,8.03,,0
PD,2026-05-29,2026-06-10,WATCH,runup_88% base_6d close_vs_pivot_-17.8%,{rs_1m_80},6,0.8771929824561402,,2026-06-01,10.7,9.285,8.1325,,3
PD,2026-05-29,2026-06-11,WATCH,runup_88% base_7d close_vs_pivot_-18.0%,{rs_1m_80},7,0.8771929824561402,,2026-06-01,10.7,9.418000000000001,8.2375,,3
PD,2026-05-29,2026-06-12,WATCH,runup_88% base_8d close_vs_pivot_-16.3%,{rs_1m_80},8,0.8771929824561402,,2026-06-01,10.7,9.318999999999999,8.349,,3
PD,2026-05-29,2026-06-15,WATCH,runup_88% base_9d close_vs_pivot_-16.2%,{rs_1m_80},9,0.8771929824561402,,2026-06-01,10.7,9.147,8.459,,3
PD,2026-05-29,2026-06-16,WATCH,runup_88% base_10d close_vs_pivot_-17.6%,"{rs_top200,rs_1m_80}",10,0.8771929824561402,,2026-06-01,10.7,9.015,8.5525,,3
PD,2026-05-29,2026-06-17,INVALIDATED,close_8.62_below_base_low_close_8.74,"{rs_top200,rs_1m_80}",11,0.8771929824561402,,2026-06-01,10.7,8.947,8.639,,0
PD,2026-05-29,2026-06-18,INVALIDATED,close_8.48_below_base_low_close_8.62,"{rs_top200,rs_1m_80}",12,0.8771929824561402,,2026-06-01,10.7,8.845,8.705,,0
QURE,2026-05-29,2026-06-01,TIGHTENING,range_0.69 vol_0.57,{flag_stage_carryforward},14,2.3780068728522332,,2026-05-08,29.49,25.509,25.6135,,5
QURE,2026-05-29,2026-06-02,TIGHTENING,range_0.73 vol_0.63,{flag_stage_carryforward},15,2.2876254180602005,,2026-05-08,29.49,25.692,25.9175,,5
QURE,2026-05-29,2026-06-03,TIGHTENING,range_0.89 vol_0.60,{flag_stage_carryforward},16,2.2876254180602005,,2026-05-08,29.49,26.211000000000002,26.353500000000004,,3
QURE,2026-05-29,2026-06-04,unqualified,base_age_0_below_3,{flag_stage_carryforward},0,,,2026-06-03,30.4499,,,,0
QURE,2026-05-29,2026-06-05,unqualified,base_age_1_below_3,{flag_stage_carryforward},1,,,2026-06-03,30.4499,,,,0
QURE,2026-05-29,2026-06-08,unqualified,base_age_2_below_3,"{rs_1m_80,flag_stage_carryforward}",2,,,2026-06-03,30.4499,,,,0
QURE,2026-05-29,2026-06-10,WATCH,runup_131% base_4d close_vs_pivot_-11.9%,{rs_1m_80},4,1.3050643451930353,,2026-06-03,30.4499,27.296,26.520999999999997,,2
QURE,2026-05-29,2026-06-12,WATCH,runup_131% base_6d close_vs_pivot_-9.5%,{rs_1m_80},6,1.3050643451930353,,2026-06-03,30.4499,27.397000000000002,26.3945,,3
QURE,2026-05-29,2026-06-15,WATCH,runup_131% base_7d close_vs_pivot_-8.5%,{rs_1m_80},7,1.3050643451930353,,2026-06-03,30.4499,27.362000000000002,26.4355,,3
QURE,2026-05-29,2026-06-17,unqualified,close_48.16_off_pivot_close_29.88_>27%(scaled_for_runup_1.3x),"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",9,1.3050643451930353,,2026-06-03,30.4499,29.213,27.712,,0
QURE,2026-05-29,2026-06-18,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-06-17,49.7,,,,0
QURE,2026-05-29,2026-06-19,unqualified,base_age_0_below_3,{ninem_universe_watch},0,,,2026-06-17,49.7,,,,0
REPL,2026-05-29,2026-06-01,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-05-29,9.0664,,,,0
REPL,2026-05-29,2026-06-02,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-06-01,10,,,,0
REPL,2026-05-29,2026-06-03,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-06-01,10,,,,0
REPL,2026-05-29,2026-06-04,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-06-03,10.415,,,,0
REPL,2026-05-29,2026-06-05,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-06-04,10.86,,,,0
REPL,2026-05-29,2026-06-08,unqualified,base_age_1_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-06-04,10.86,,,,0
REPL,2026-05-29,2026-06-09,unqualified,base_age_2_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",2,,,2026-06-04,10.86,,,,0
REPL,2026-05-29,2026-06-10,INVALIDATED,close_8.47_below_base_low_close_8.97,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",3,6.239999999999999,,2026-06-04,10.86,8.724,6.849500000000001,,0
REPL,2026-05-29,2026-06-11,WATCH,runup_624% base_4d close_vs_pivot_-20.6%,"{rs_top200,rs_1m_80,ninem_universe_watch}",4,6.239999999999999,,2026-06-04,10.86,9.118,7.0155,,1
REPL,2026-05-29,2026-06-12,WATCH,runup_624% base_5d close_vs_pivot_-18.2%,"{rs_top200,rs_1m_80,ninem_universe_watch}",5,6.239999999999999,,2026-06-04,10.86,9.137,7.212999999999999,,2
REPL,2026-05-29,2026-06-15,WATCH,runup_624% base_6d close_vs_pivot_-17.5%,"{rs_top200,rs_1m_80}",6,6.239999999999999,,2026-06-04,10.86,9.133,7.4,,3
REPL,2026-05-29,2026-06-16,TIGHTENING,range_0.89 vol_0.76 fresh,"{rs_top200,rs_1m_80}",7,6.239999999999999,,2026-06-04,10.86,9.124,7.588500000000001,,3
REPL,2026-05-29,2026-06-17,TIGHTENING,range_0.83 vol_0.69,"{rs_top200,rs_1m_80,flag_stage_carryforward}",8,6.239999999999999,,2026-06-04,10.86,9.126000000000001,7.8534999999999995,,4
REPL,2026-05-29,2026-06-18,TIGHTENING,runup_624% base_9d close_vs_pivot_-6.2%,"{rs_top200,rs_1m_80,flag_stage_carryforward}",9,6.239999999999999,,2026-06-04,10.86,9.158,8.105,WATCH,2
REPL,2026-05-29,2026-06-19,TIGHTENING,runup_624% base_9d close_vs_pivot_-6.2%,{flag_stage_carryforward},9,6.239999999999999,,2026-06-04,10.86,9.158,8.105,WATCH,2
TSSI,2026-05-29,2026-06-01,TIGHTENING,runup_101% base_16d close_vs_pivot_-9.9%,"{rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",16,1.0092485549132948,,2026-05-06,17.38,12.76,13.043000000000001,WATCH,2
TSSI,2026-05-29,2026-06-02,TIGHTENING,runup_101% base_17d close_vs_pivot_-13.2%,"{rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",17,1.0092485549132948,,2026-05-06,17.38,13.2,13.0695,WATCH,3
TSSI,2026-05-29,2026-06-03,TIGHTENING,runup_101% base_18d close_vs_pivot_-19.9%,"{rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",18,1.0092485549132948,,2026-05-06,17.38,13.495,12.971,WATCH,2
TSSI,2026-05-29,2026-06-04,TIGHTENING,runup_101% base_19d close_vs_pivot_-16.6%,"{rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",19,1.0092485549132948,,2026-05-06,17.38,13.831,12.841,WATCH,2
TSSI,2026-05-29,2026-06-05,TIGHTENING,runup_101% base_20d close_vs_pivot_-23.0%,"{rs_1m_80,ninem_universe_watch,flag_stage_carryforward}",20,1.0092485549132948,,2026-05-06,17.38,14.01,12.718,WATCH,2
TSSI,2026-05-29,2026-06-08,TIGHTENING,range_0.99 vol_0.60,"{rs_1m_80,ninem_universe_watch,flag_stage_carryforward}",21,0.7224975222993062,,2026-05-06,17.38,14.142,12.7835,,3
TSSI,2026-05-29,2026-06-09,INVALIDATED,close_12.43_below_sma20_12.79,"{rs_1m_80,ninem_universe_watch,flag_stage_carryforward}",22,0.6906614785992218,,2026-05-06,17.38,14.087,12.795,,0
TSSI,2026-05-29,2026-06-10,INVALIDATED,close_11.85_below_sma20_12.81,"{ninem_universe_watch,flag_stage_carryforward}",23,0.6906614785992218,,2026-05-06,17.38,14.018,12.806000000000001,,0
TSSI,2026-05-29,2026-06-11,INVALIDATED,close_12.26_below_sma20_12.84,"{ninem_universe_watch,flag_stage_carryforward}",24,0.6906614785992218,,2026-05-06,17.38,13.89,12.84,,0
TSSI,2026-05-29,2026-06-12,INVALIDATED,close_12.78_below_sma20_12.91,"{ninem_universe_watch,flag_stage_carryforward}",9,0.7013618677042801,,2026-05-29,17.49,13.52,12.913,,0
TSSI,2026-05-29,2026-06-15,COILED,range_0.57 vol_0.58 bodies_0.06/0.41,{rs_1m_80},10,0.7013618677042801,,2026-05-29,17.49,13.296000000000001,13.028,,5
TSSI,2026-05-29,2026-06-16,INVALIDATED,close_12.40_below_sma20_13.11,{flag_stage_carryforward},11,0.7013618677042801,,2026-05-29,17.49,13.027000000000001,13.113499999999998,,0
TSSI,2026-05-29,2026-06-17,INVALIDATED,close_12.85_below_sma20_13.21,{flag_stage_carryforward},12,0.7013618677042801,,2026-05-29,17.49,12.919,13.206999999999999,,0
TSSI,2026-05-29,2026-06-18,TIGHTENING,range_0.75 vol_0.58,{flag_stage_carryforward},13,0.696411251212415,,2026-05-29,17.49,12.825999999999999,13.3285,,5
TSSI,2026-05-29,2026-06-19,TIGHTENING,range_0.75 vol_0.58,{flag_stage_carryforward},13,0.696411251212415,,2026-05-29,17.49,12.825999999999999,13.3285,,5
ALOY,2026-06-01,2026-06-02,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-06-01,11.47,,,,0
ALOY,2026-06-01,2026-06-03,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-06-02,12.173,,,,0
ALOY,2026-06-01,2026-06-04,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-06-03,13.83,,,,0
ALOY,2026-06-01,2026-06-05,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-06-04,14.13,,,,0
ALOY,2026-06-01,2026-06-08,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",1,,,2026-06-04,14.13,,,,0
ALOY,2026-06-01,2026-06-09,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-06-08,14.67,,,,0
ALOY,2026-06-01,2026-06-10,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",1,,,2026-06-08,14.67,,,,0
ALOY,2026-06-01,2026-06-11,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",2,,,2026-06-08,14.67,,,,0
ALOY,2026-06-01,2026-06-12,WATCH,runup_97% base_3d close_vs_pivot_+3.7%,"{rs_top200,rs_1m_80,momentum_25pct}",3,0.97442799461642,,2026-06-08,14.67,13.254,11.3085,,2
ALOY,2026-06-01,2026-06-15,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-06-12,16.71,,,,0
ALOY,2026-06-01,2026-06-16,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80}",0,,,2026-06-15,17.7843,,,,0
ALOY,2026-06-01,2026-06-17,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",1,,,2026-06-15,17.7843,,,,0
ALOY,2026-06-01,2026-06-18,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",2,,,2026-06-15,17.7843,,,,0
ALOY,2026-06-01,2026-06-22,unqualified,close_19.70_off_pivot_close_15.40_>27%(scaled_for_runup_1.4x),"{rs_top200,rs_1m_80,momentum_25pct}",3,1.3935800807537015,,2026-06-15,17.7843,15.397,13.2655,,0
EWTX,2026-06-01,2026-06-02,unqualified,runup_49%_below_50%,{rs_1m_80},18,0.489721814209769,,2026-05-05,39.96,,,,0
EWTX,2026-06-01,2026-06-04,unqualified,runup_49%_below_50%,{rs_1m_80},20,0.489721814209769,,2026-05-05,39.96,,,,0
EWTX,2026-06-01,2026-06-08,unqualified,runup_41%_below_50%,{rs_1m_80},22,0.4115153655951962,,2026-05-05,39.96,,,,0
EWTX,2026-06-01,2026-06-18,unqualified,runup_41%_below_50%,{rs_1m_80},12,0.41201939729823334,,2026-06-01,40.765,,,,0
FLNC,2026-06-01,2026-06-02,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",0,,,2026-06-01,28.88,,,,0
FLNC,2026-06-01,2026-06-03,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-06-02,29.97,,,,0
FLNC,2026-06-01,2026-06-04,unqualified,base_age_1_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-06-02,29.97,,,,0
FLNC,2026-06-01,2026-06-05,unqualified,base_age_2_below_3,"{rs_1m_80,ninem_universe_watch}",2,,,2026-06-02,29.97,,,,0
FLNC,2026-06-01,2026-06-08,WATCH,runup_164% base_3d close_vs_pivot_-19.7%,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",3,1.644022937803264,,2026-06-02,29.97,23.683,22.261000000000003,,1
FLNC,2026-06-01,2026-06-09,WATCH,runup_164% base_4d close_vs_pivot_-21.7%,"{rs_1m_80,ninem_universe_watch}",4,1.644022937803264,,2026-06-02,29.97,23.896,22.1725,,2
FLNC,2026-06-01,2026-06-10,INVALIDATED,close_21.62_below_base_low_close_22.91,"{rs_1m_80,ninem_universe_watch}",5,1.644022937803264,,2026-06-02,29.97,23.936,22.189500000000002,,0
FLNC,2026-06-01,2026-06-11,WATCH,runup_164% base_6d close_vs_pivot_-19.0%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",6,1.644022937803264,,2026-06-02,29.97,24.228,22.2985,,2
FLNC,2026-06-01,2026-06-12,WATCH,runup_164% base_7d close_vs_pivot_-20.9%,"{rs_1m_80,ninem_universe_watch}",7,1.644022937803264,,2026-06-02,29.97,24.711000000000002,22.437,,2
FLNC,2026-06-01,2026-06-15,WATCH,runup_164% base_8d close_vs_pivot_-19.3%,"{rs_1m_80,ninem_universe_watch}",8,1.644022937803264,,2026-06-02,29.97,24.414,22.607499999999998,,3
FLNC,2026-06-01,2026-06-16,WATCH,runup_164% base_9d close_vs_pivot_-20.2%,"{rs_top200,rs_1m_80,ninem_universe_watch}",9,1.644022937803264,,2026-06-02,29.97,24.015,22.8265,,3
FLNC,2026-06-01,2026-06-17,WATCH,runup_164% base_10d close_vs_pivot_-21.9%,"{rs_top200,rs_1m_80,ninem_universe_watch}",10,1.644022937803264,,2026-06-02,29.97,23.872,23.102,,3
FLNC,2026-06-01,2026-06-18,WATCH,runup_164% base_11d close_vs_pivot_-17.3%,"{rs_top200,rs_1m_80,ninem_universe_watch}",11,1.644022937803264,,2026-06-02,29.97,23.637,23.395,,3
FLNC,2026-06-01,2026-06-19,WATCH,runup_164% base_11d close_vs_pivot_-17.3%,{ninem_universe_watch},11,1.644022937803264,,2026-06-02,29.97,23.637,23.395,,3
FLNC,2026-06-01,2026-06-22,WATCH,runup_164% base_12d close_vs_pivot_-15.9%,{ninem_universe_watch},12,1.644022937803264,,2026-06-02,29.97,23.865000000000002,23.645,,3
MGM,2026-06-01,2026-06-02,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-03,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-04,unqualified,base_age_2_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",2,,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-05,INVALIDATED,close_47.51_below_base_low_close_47.94,"{rs_top200,rs_1m_80,ninem_universe_watch}",3,0.5425325160711616,,2026-06-01,51.59,44.82,40.983,,0
MGM,2026-06-01,2026-06-08,unqualified,runup_48%_below_50%,"{rs_1m_80,ninem_universe_watch}",4,0.47928315412186384,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-09,unqualified,runup_47%_below_50%,"{rs_1m_80,ninem_universe_watch}",5,0.4748427672955977,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-10,unqualified,runup_47%_below_50%,"{rs_top200,rs_1m_80,ninem_universe_watch}",6,0.46562499999999996,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-11,unqualified,runup_47%_below_50%,"{rs_1m_80,ninem_universe_watch}",7,0.46562499999999996,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-12,unqualified,runup_47%_below_50%,"{rs_top200,rs_1m_80,ninem_universe_watch}",8,0.46562499999999996,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-15,unqualified,runup_47%_below_50%,"{rs_1m_80,ninem_universe_watch}",9,0.46562499999999996,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-16,unqualified,runup_47%_below_50%,"{rs_top200,rs_1m_80}",10,0.46562499999999996,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-17,unqualified,runup_47%_below_50%,"{rs_top200,rs_1m_80}",11,0.46562499999999996,,2026-06-01,51.59,,,,0
MGM,2026-06-01,2026-06-18,unqualified,runup_47%_below_50%,{rs_1m_80},12,0.46562499999999996,,2026-06-01,51.59,,,,0
SAIC,2026-06-01,2026-06-02,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-06-01,123.41,,,,0
SAIC,2026-06-01,2026-06-03,unqualified,base_age_1_below_3,{rs_1m_80},1,,,2026-06-01,123.41,,,,0
SAIC,2026-06-01,2026-06-04,unqualified,base_age_2_below_3,{rs_1m_80},2,,,2026-06-01,123.41,,,,0
SAIC,2026-06-01,2026-06-05,unqualified,runup_42%_below_50%,{rs_1m_80},3,0.4165518824609733,,2026-06-01,123.41,,,,0
SAIC,2026-06-01,2026-06-08,unqualified,runup_42%_below_50%,{rs_1m_80},4,0.4165518824609733,,2026-06-01,123.41,,,,0
SAIC,2026-06-01,2026-06-09,unqualified,runup_42%_below_50%,{rs_1m_80},5,0.4165518824609733,,2026-06-01,123.41,,,,0
SAIC,2026-06-01,2026-06-10,unqualified,runup_42%_below_50%,{rs_1m_80},6,0.4165518824609733,,2026-06-01,123.41,,,,0
SAIC,2026-06-01,2026-06-11,unqualified,runup_42%_below_50%,{rs_1m_80},7,0.4165518824609733,,2026-06-01,123.41,,,,0
SAIC,2026-06-01,2026-06-12,unqualified,runup_42%_below_50%,{rs_1m_80},8,0.4165518824609733,,2026-06-01,123.41,,,,0
SAIC,2026-06-01,2026-06-15,unqualified,runup_42%_below_50%,{rs_1m_80},9,0.4165518824609733,,2026-06-01,123.41,,,,0
TMHC,2026-06-01,2026-06-02,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-06-01,71.81,,,,0
TMHC,2026-06-01,2026-06-03,unqualified,base_age_1_below_3,{rs_1m_80},1,,,2026-06-01,71.81,,,,0
TMHC,2026-06-01,2026-06-04,unqualified,base_age_2_below_3,{rs_1m_80},2,,,2026-06-01,71.81,,,,0
TMHC,2026-06-01,2026-06-05,unqualified,runup_33%_below_50%,{rs_1m_80},3,0.3261311172668515,,2026-06-01,71.81,,,,0
GRRR,2026-06-02,2026-06-03,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-06-02,23.49,,,,0
GRRR,2026-06-02,2026-06-04,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",1,,,2026-06-02,23.49,,,,0
GRRR,2026-06-02,2026-06-05,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80}",2,,,2026-06-02,23.49,,,,0
GRRR,2026-06-02,2026-06-08,INVALIDATED,close_17.02_below_base_low_close_17.14,"{rs_top200,rs_1m_80}",3,1.5984513274336285,,2026-06-02,23.49,18.541,16.1215,,0
GRRR,2026-06-02,2026-06-09,INVALIDATED,close_16.08_below_base_low_close_17.02,"{rs_top200,rs_1m_80}",4,1.5984513274336285,,2026-06-02,23.49,18.503,16.216,,0
