ticker,alert_date,source,skip_reason,skip_category,ep_score,gap_pct,rel_volume,catalyst_quality,open_d0,close_d0,ret_1d,ret_5d,ret_20d,max_high_5d,max_high_20d,scan_time_et,rank_by_gap,projected_vol_multiple,pm_rvol,adv,adv_source,minutes_since_open,filter_reason
DIS,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.33,0.23,,106.515,108.06,0.020138008731164586,-0.015162183729991032,,0.03722480401821343,0.03722480401821343,2026-05-06 13:55:00.036499+00:00,86,3.6,,14314678.094052,pending,25,outside top-20 gap cap (gap 8.3%)
DOC,2026-05-06,scan_filter,outside top-20 gap cap (gap 12.5%),outside_top20,,12.51,0.2,,16.96,19.5,0.15919811320754712,0.15271226415094338,,0.1715801886792453,0.17393867924528297,2026-05-06 13:55:00.036499+00:00,32,3.1,,8989301.388301,polygon_20d,25,outside top-20 gap cap (gap 12.5%)
DRD,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.2%),outside_top20,,10.22,0.35,,28.86,29.17,-0.010048510048510019,0.02425502425502423,,0.08316008316008323,0.08316008316008323,2026-05-06 13:55:00.036499+00:00,48,5.5,,219332.42684799997,polygon_20d,25,outside top-20 gap cap (gap 10.2%)
DVA,2026-05-06,scan_filter,outside top-20 gap cap (gap 16.0%),outside_top20,,15.99,0.64,,169.28,193.88,0.15938090737240068,0.170250472589792,,0.19736531190926274,0.19736531190926274,2026-05-06 13:55:00.036499+00:00,21,10.0,,709182.2037605001,polygon_20d,25,outside top-20 gap cap (gap 16.0%)
EGO,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.25,0.09,,30.93,31.66,0.07177497575169735,0.14904623343032652,,0.1600387972841902,0.1600387972841902,2026-05-06 13:55:00.036499+00:00,90,1.4,,2765147.548667,pending,25,outside top-20 gap cap (gap 8.2%)
ELPW,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.18,0.12,,6.54,5.59,0.0840978593272171,-0.5703363914373089,,0.27828746177370023,0.27828746177370023,2026-05-06 13:55:00.036499+00:00,92,1.9,,3234502.804726,pending,25,outside top-20 gap cap (gap 8.2%)
ELVR,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.7%),outside_top20,,8.74,0.2,,97.4,98.8,-0.01344969199178647,-0.14537987679671469,,0.042094455852155994,0.042094455852155994,2026-05-06 13:55:00.036499+00:00,76,3.1,,59065.775807,pending,25,outside top-20 gap cap (gap 8.7%)
FLS,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.2%),outside_top20,,9.23,0.11,,72.8,73.38,-0.017307692307692184,-0.08708791208791214,,0.05700549450549459,0.05700549450549459,2026-05-06 13:55:00.036499+00:00,67,1.7,,3560886.209371,pending,25,outside top-20 gap cap (gap 9.2%)
FLY,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.1%),outside_top20,,9.11,0.11,,32.66,34.55,-0.009185548071034819,0.20545009185548077,,0.2553582363747705,0.3349663196570731,2026-05-06 13:55:00.036499+00:00,69,1.7,,8563413.953518,pending,25,outside top-20 gap cap (gap 9.1%)
FLYW,2026-05-06,scan_filter,outside top-20 gap cap (gap 15.4%),outside_top20,,15.42,0.59,,16.67,17.51,0.06358728254349122,-0.05038992201559697,,0.08278344331133766,0.08278344331133766,2026-05-06 13:55:00.036499+00:00,23,9.2,,1453185.6326835,polygon_20d,25,outside top-20 gap cap (gap 15.4%)
FTAI,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.1%),outside_top20,,10.08,0.25,,262.86,285.56,0.036825686677318746,0.016092216388952148,,0.09830327931218129,0.09830327931218129,2026-05-06 13:55:00.036499+00:00,51,3.9,,1281200.650929,pending,25,outside top-20 gap cap (gap 10.1%)
GDC,2026-05-06,scan_filter,already up 77% in prior 5 days (extended),extension_gate,,25.88,45.67,,7.5,1.24,-0.9798666666666667,-0.9793333333333333,,0.09065333333333332,0.09065333333333332,2026-05-06 13:55:00.036499+00:00,6,712.5,,29076.6722895,polygon_20d,25,already up 77% in prior 5 days (extended)
GFI,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.4%),outside_top20,,9.45,0.3,,45.11,46.2,-0.004211926402128081,-0.007315451119485664,,0.0494347151407671,0.0494347151407671,2026-05-06 13:55:00.036499+00:00,62,4.7,,2380949.529139,pending,25,outside top-20 gap cap (gap 9.4%)
GIG,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.1%),outside_top20,,10.1,0.13,,9.32,7.0,-0.27682403433476394,-0.398068669527897,,0.001072961373390535,0.001072961373390535,2026-05-06 13:50:00.038604+00:00,41,2.5,,47981.429979,polygon_20d,20,outside top-20 gap cap (gap 10.1%)
HBM,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.8%),outside_top20,,8.84,0.06,,23.76,24.0,0.0037878787878787815,0.16750841750841736,,0.19612794612794612,0.19612794612794612,2026-05-06 13:55:00.036499+00:00,73,0.9,,8087963.542466,pending,25,outside top-20 gap cap (gap 8.8%)
HL,2026-05-06,scan_filter,outside top-20 gap cap (gap 11.8%),outside_top20,,11.85,0.3,,18.55,18.15,-0.02587601078167118,0.1347708894878706,,0.14797843665768198,0.14797843665768198,2026-05-06 13:55:00.036499+00:00,35,4.7,,12275086.724484999,polygon_20d,25,outside top-20 gap cap (gap 11.8%)
HMY,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.4%),outside_top20,,10.4,0.2,,16.99,17.53,0.03531489111241916,0.032960565038257936,,0.09476162448499136,0.09476162448499136,2026-05-06 13:55:00.036499+00:00,45,3.1,,5842608.0445515,polygon_20d,25,outside top-20 gap cap (gap 10.4%)
HNGE,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.9%),outside_top20,,8.94,0.02,,52.5,54.84,0.047619047619047616,0.02971428571428576,,0.0761904761904762,0.0761904761904762,2026-05-06 11:10:00.016909+00:00,40,,,895940.2008495,polygon_20d,,outside top-20 gap cap (gap 8.9%)
HQ,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.0%),outside_top20,,8.0,0.2,,10.22,10.4,-0.02152641878669282,0.20450097847358117,,0.2563600782778864,0.2563600782778864,2026-05-06 13:55:00.036499+00:00,98,3.1,,135357.253777,pending,25,outside top-20 gap cap (gap 8.0%)
HSLV,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.1%),outside_top20,,10.13,0.09,,5.81,6.09,0.030981067125645544,0.11359724612736664,,0.15318416523235812,0.15318416523235812,2026-05-06 13:55:00.036499+00:00,50,1.4,,271469.81793,polygon_20d,25,outside top-20 gap cap (gap 10.1%)
HYMC,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.8%),outside_top20,,8.79,0.01,,37.58,39.76,0.034592868547099635,0.1609898882384248,,0.2320383182543906,0.2320383182543906,2026-05-06 11:10:00.016909+00:00,43,,,2384502.914547,polygon_20d,,outside top-20 gap cap (gap 8.8%)
IAG,2026-05-06,scan_filter,outside top-20 gap cap (gap 12.7%),outside_top20,,12.66,0.18,,17.73,18.5,0.03440496333897346,0.05978567399887189,,0.10462492949802597,0.10462492949802597,2026-05-06 13:55:00.036499+00:00,30,2.8,,6851061.4128845,polygon_20d,25,outside top-20 gap cap (gap 12.7%)
IFF,2026-05-06,scan_filter,outside top-20 gap cap (gap 14.9%),outside_top20,,14.89,0.2,,80.79,82.93,-0.03131575690060652,-0.04097041713083305,,0.03837108553038735,0.03837108553038735,2026-05-06 13:55:00.036499+00:00,26,3.1,,1502717.3464429998,polygon_20d,25,outside top-20 gap cap (gap 14.9%)
IMSR,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.6%),outside_top20,,10.6,0.71,,7.94,8.62,-0.06926952141057943,-0.10327455919395469,,0.09005037783375301,0.09005037783375301,2026-05-06 13:55:00.036499+00:00,42,11.1,,2557402.9434455,polygon_20d,25,outside top-20 gap cap (gap 10.6%)
INTT,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.1%),outside_top20,,9.06,0.07,,17.18,17.41,-0.0331781140861467,0.09487776484284045,,0.10593713620488943,0.15366705471478467,2026-05-06 13:55:00.036499+00:00,71,1.1,,1061003.333274,pending,25,outside top-20 gap cap (gap 9.1%)
INV,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.1%),outside_top20,,9.11,0.25,,6.385,6.97,-0.027407987470634273,0.11981205951448717,,0.19429913860610817,0.23101018010963204,2026-05-06 13:50:00.038604+00:00,53,4.9,,1143902.5153,pending,20,outside top-20 gap cap (gap 9.1%)
IOSP,2026-05-06,scan_filter,low volume rel_vol 0.0x < 2.0x (post-open),session_rvol_low,,15.1,0.01,,79.36,77.67,-0.03427419354838708,0.004158266129032237,,0.04095262096774194,0.04095262096774194,2026-05-06 13:40:00.047063+00:00,10,,,208407.0300775,polygon_20d,10,low volume rel_vol 0.0x < 2.0x (post-open)
IPGP,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.6%),outside_top20,,8.62,0.06,,92.53,101.94,0.09726575164811413,0.15205879174321835,,0.17799632551604883,0.17799632551604883,2026-05-06 13:55:00.036499+00:00,80,0.9,,3091337.795872,pending,25,outside top-20 gap cap (gap 8.6%)
JLHL,2026-05-06,scan_filter,low volume projected 1.7x < 2.0x (post-open),session_rvol_low,,22.8,0.11,,24.39,22.22,-0.21853218532185328,-0.3029930299302993,,0.1275112751127511,0.26497744977449766,2026-05-06 13:55:00.036499+00:00,10,1.7,,55243.8094445,polygon_20d,25,low volume projected 1.7x < 2.0x (post-open)
JOBY,2026-05-06,scan_filter,outside top-20 gap cap (gap 11.4%),outside_top20,,11.41,0.28,,8.87,10.52,0.12852311161217594,0.2468996617812854,,0.26155580608793694,0.26155580608793694,2026-05-06 13:55:00.036499+00:00,40,4.4,,24987116.9616675,polygon_20d,25,outside top-20 gap cap (gap 11.4%)
KMT,2026-05-06,scan_filter,"pre-mkt volume 2,711 < 25,000 shares",pm_rvol_low,,11.97,0.0,,39.0,43.27,0.06948717948717952,-0.10051282051282055,,0.12333333333333339,0.12333333333333339,2026-05-06 11:10:00.016909+00:00,20,,3.641,1078876.4519725,polygon_20d,,"pre-mkt volume 2,711 < 25,000 shares"
LBTYA,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.06,0.0,,12.06,12.29,0.01741293532338301,-0.03233830845771149,,0.025704809286898733,0.025704809286898733,2026-05-06 13:40:00.047063+00:00,55,,,2832220.977111,pending,10,outside top-20 gap cap (gap 8.1%)
LFUS,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.45,0.08,,440.0,441.67,0.003590909090909055,0.09322727272727269,,0.0939090909090909,0.09987499999999998,2026-05-06 13:50:00.038604+00:00,65,1.6,,358158.659706,pending,20,outside top-20 gap cap (gap 8.4%)
LFVN,2026-05-06,scan_filter,low volume rel_vol 0.6x < 2.0x (post-open),session_rvol_low,,14.94,0.55,,6.1,6.0,-0.17704918032786887,-0.13606557377049183,,0.008196721311475526,0.008196721311475526,2026-05-06 13:40:00.047063+00:00,11,,,170367.5412905,polygon_20d,10,low volume rel_vol 0.6x < 2.0x (post-open)
LTH,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.9%),outside_top20,,9.92,0.06,,29.95,33.59,0.07479131886477458,0.12821368948247078,,0.13772954924874803,0.1796327212020033,2026-05-06 13:55:00.036499+00:00,52,0.9,,7727513.853098,pending,25,outside top-20 gap cap (gap 9.9%)
LTM,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.5%),outside_top20,,10.54,0.24,,50.47,51.85,0.02674856350307116,-0.05428967703586293,,0.07142857142857151,0.07142857142857151,2026-05-06 13:55:00.036499+00:00,44,3.7,,912717.4877215,polygon_20d,25,outside top-20 gap cap (gap 10.5%)
MASS,2026-05-06,scan_filter,"pre-mkt volume 153 < 25,000 shares",pm_rvol_low,,12.55,0.0,,7.59,8.06,0.06455862977602111,-0.006587615283267434,,0.10079051383399217,0.10079051383399217,2026-05-06 11:10:00.016909+00:00,15,,,253665.817952,polygon_20d,,"pre-mkt volume 153 < 25,000 shares"
MCRB,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.5%),outside_top20,,8.53,0.12,,7.6,8.0,0.01578947368421054,0.02105263157894739,,0.07631578947368423,0.07631578947368423,2026-05-06 13:55:00.036499+00:00,82,1.9,,110158.244765,pending,25,outside top-20 gap cap (gap 8.5%)
MDGL,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.6%),outside_top20,,10.57,0.16,,531.2,539.73,0.006890060240963795,-0.023211596385542245,,0.0523343373493975,0.0523343373493975,2026-05-06 13:55:00.036499+00:00,43,2.5,,330675.5120335,polygon_20d,25,outside top-20 gap cap (gap 10.6%)
MT,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.2%),outside_top20,,9.16,0.03,,62.3,63.09,-0.01861958266452643,0.034831460674157336,,0.043338683788122036,0.043338683788122036,2026-05-06 11:10:00.016909+00:00,37,,,1726946.0666615,polygon_20d,,outside top-20 gap cap (gap 9.2%)
MUX,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.7%),outside_top20,,9.65,0.18,,22.4,22.82,0.043750000000000025,0.1571428571428573,,0.1801339285714286,0.1801339285714286,2026-05-06 13:55:00.036499+00:00,58,2.8,,854753.890955,pending,25,outside top-20 gap cap (gap 9.7%)
NBIX,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.21,0.19,,148.98,147.02,0.004094509330111516,0.08282991005504098,,0.0858168881729091,0.090012082158679,2026-05-06 13:55:00.036499+00:00,91,3.0,,1427489.414927,pending,25,outside top-20 gap cap (gap 8.2%)
NBTX,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.7%),outside_top20,,10.73,0.21,,37.75,41.86,0.12874172185430463,0.3785430463576159,,0.4500635761589404,0.5136423841059603,2026-05-06 13:55:00.036499+00:00,41,3.3,,80913.75889299999,polygon_20d,25,outside top-20 gap cap (gap 10.7%)
NEWP,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.3%),outside_top20,,9.33,0.06,,5.61,5.92,0.03208556149732615,0.0641711229946523,,0.12388591800356495,0.12388591800356495,2026-05-06 13:55:00.036499+00:00,65,0.9,,939475.144076,pending,25,outside top-20 gap cap (gap 9.3%)
NG,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.9%),outside_top20,,8.91,0.01,,8.41,9.03,0.013079667063020146,0.07728894173602859,,0.1230677764565993,0.1230677764565993,2026-05-06 11:10:00.016909+00:00,41,,,3239921.4075535,polygon_20d,,outside top-20 gap cap (gap 8.9%)
NNE,2026-05-06,scan_filter,outside top-20 gap cap (gap 14.7%),outside_top20,,14.65,0.73,,24.86,29.07,0.0740144810941271,0.088093322606597,,0.1958970233306517,0.1958970233306517,2026-05-06 13:55:00.036499+00:00,27,11.4,,2143706.0071799997,polygon_20d,25,outside top-20 gap cap (gap 14.7%)
NVAX,2026-05-06,scan_filter,score 34 < 50 (catalyst=routine),score_below_50,33.6,15.43,0.14,routine,8.56,9.36,0.07827102803738316,0.07827102803738316,,0.255841121495327,0.255841121495327,2026-05-06 11:10:00.016909+00:00,9,,40.687,3476523.853607,polygon_20d,,score 34 < 50 (catalyst=routine)
NYT,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.7%),outside_top20,,9.68,0.1,,82.97,83.68,-0.03362661202844392,-0.0719537182114017,,0.0485717729299747,0.0485717729299747,2026-05-06 13:55:00.036499+00:00,57,1.6,,3364149.074565,pending,25,outside top-20 gap cap (gap 9.7%)
ORLA,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.33,0.11,,14.23,14.57,0.0035137034434292998,0.024595924104005597,,0.07659873506676035,0.07659873506676035,2026-05-06 13:55:00.036499+00:00,87,1.7,,2248096.599311,pending,25,outside top-20 gap cap (gap 8.3%)
OSCR,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.2%),outside_top20,,9.25,0.16,,18.44,19.84,0.13177874186550972,0.28091106290672446,,0.31670281995661603,0.31670281995661603,2026-05-06 13:35:00.094353+00:00,43,,,6325085.438306,polygon_20d,5,outside top-20 gap cap (gap 9.2%)
OSS,2026-05-06,scan_filter,quality filter: filter:mcap_too_small: $350M < $500M,mcap_low,,29.38,0.93,,11.43,15.33,0.321084864391951,0.3875765529308836,,0.4890638670166229,0.516185476815398,2026-05-06 13:55:00.036499+00:00,5,14.5,,1365508.7575814999,polygon_20d,25,quality filter: filter:mcap_too_small: $350M < $500M
PAAS,2026-05-06,scan_filter,outside top-20 gap cap (gap 12.0%),outside_top20,,12.03,0.2,,54.34,56.59,0.06385719543614278,0.17151269782848716,,0.1950680898049318,0.1950680898049318,2026-05-06 13:55:00.036499+00:00,33,3.1,,5084414.3587675,polygon_20d,25,outside top-20 gap cap (gap 12.0%)
PENG,2026-05-06,scan_filter,outside top-20 gap cap (gap 11.8%),outside_top20,,11.82,0.02,,37.66,38.99,0.035050451407328743,0.28173127987254404,,0.41449814126394074,0.41449814126394074,2026-05-06 11:10:00.016909+00:00,21,,,1935831.7707335,polygon_20d,,outside top-20 gap cap (gap 11.8%)
PFGC,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.17,0.06,,95.04,92.88,-0.024515993265993397,0.008312289562289478,,0.014414983164983063,0.032460016835016765,2026-05-06 13:55:00.036499+00:00,93,0.9,,2476170.93635,pending,25,outside top-20 gap cap (gap 8.2%)
PN,2026-05-06,scan_filter,already up 211% in prior 5 days (extended),extension_gate,,23.98,13.02,,8.27,8.19,-0.0677146311970979,-0.4062877871825876,,0.12454655380894815,0.12454655380894815,2026-05-06 13:55:00.036499+00:00,9,203.1,,100457.63819900001,polygon_20d,25,already up 211% in prior 5 days (extended)
QMCO,2026-05-06,scan_filter,quality filter: filter:mcap_too_small: $142M < $500M,mcap_low,,18.14,1.26,,9.01,10.03,0.013318534961154383,-0.02219755826859038,,0.1809100998890123,0.1809100998890123,2026-05-06 13:55:00.036499+00:00,17,19.7,,507989.60400349996,polygon_20d,25,quality filter: filter:mcap_too_small: $142M < $500M
RCL,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.34,0.01,,280.03,287.08,0.0029996786058637715,-0.056529657536692444,,0.03153233582116217,0.03153233582116217,2026-05-06 11:10:00.016909+00:00,50,,,2370963.3175729997,polygon_20d,,outside top-20 gap cap (gap 8.3%)
RIOT,2026-05-06,scan_filter,outside top-20 gap cap (gap 14.1%),outside_top20,,14.1,0.33,,22.4,23.7,0.07633928571428576,0.11250000000000014,,0.15445982142857148,0.15445982142857148,2026-05-06 13:55:00.036499+00:00,28,5.1,,19700287.495938502,polygon_20d,25,outside top-20 gap cap (gap 14.1%)
RNAC,2026-05-06,scan_filter,outside top-20 gap cap (gap 10.2%),outside_top20,,10.15,0.18,,7.46,8.34,0.09383378016085793,0.128686327077748,,0.24999999999999992,0.24999999999999992,2026-05-06 13:55:00.036499+00:00,49,2.8,,185143.8728905,polygon_20d,25,outside top-20 gap cap (gap 10.2%)
RYAAY,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.5%),outside_top20,,8.47,0.15,,59.064,58.53,0.004334281457402144,-0.06982256535283764,,0.028545306785859405,0.028545306785859405,2026-05-06 13:55:00.036499+00:00,83,2.3,,1772792.653919,pending,25,outside top-20 gap cap (gap 8.5%)
SA,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.8%),outside_top20,,9.75,0.24,,30.07,30.36,-0.011972065181243746,0.10608579980046551,,0.11672763551712664,0.11672763551712664,2026-05-06 13:55:00.036499+00:00,55,3.7,,435704.93836,pending,25,outside top-20 gap cap (gap 9.8%)
SBSW,2026-05-06,scan_filter,outside top-20 gap cap (gap 11.7%),outside_top20,,11.65,0.25,,12.87,13.44,0.02486402486402489,0.05749805749805752,,0.09557109557109561,0.09557109557109561,2026-05-06 13:55:00.036499+00:00,37,3.9,,4970254.969568,polygon_20d,25,outside top-20 gap cap (gap 11.7%)
SCZM,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.35,0.07,,8.13,8.74,0.08610086100860999,0.23247232472324705,,0.28167281672816713,0.28167281672816713,2026-05-06 13:31:00.093666+00:00,49,,,463844.291768,polygon_20d,1,outside top-20 gap cap (gap 8.3%)
SII,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.9%),outside_top20,,8.86,0.08,,134.65,152.3,0.05725956182695884,0.05948756034162637,,0.15670256219829182,0.15670256219829182,2026-05-06 13:55:00.036499+00:00,72,1.2,,140947.417828,pending,25,outside top-20 gap cap (gap 8.9%)
SKK,2026-05-06,scan_filter,already up 227% in prior 5 days (extended),extension_gate,,21.22,70.99,,6.2,5.82,-0.10483870967741941,-0.3548387096774194,,0.15645161290322576,0.15645161290322576,2026-05-06 13:55:00.036499+00:00,12,1107.4,,69215.3985,polygon_20d,25,already up 227% in prior 5 days (extended)
SLP,2026-05-06,scan_filter,quality filter: filter:mcap_too_small: $317M < $500M,mcap_low,,12.92,3.78,,17.32,15.88,-0.07274826789838346,-0.21651270207852194,,0.0,0.0,2026-05-06 13:40:00.047063+00:00,18,,,337698.18587100005,polygon_20d,10,quality filter: filter:mcap_too_small: $317M < $500M
SSRM,2026-05-06,scan_filter,score 32 < 50 (catalyst=routine),score_below_50,32.4,16.74,0.14,routine,32.41,32.62,0.009256402344955393,0.07219993829065115,,0.11940759024992302,0.11940759024992302,2026-05-06 13:55:00.036499+00:00,20,2.2,,3607965.6310940003,polygon_20d,25,score 32 < 50 (catalyst=routine)
STLA,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.0%),outside_top20,,9.03,0.04,,7.63,7.66,-0.019659239842726012,-0.003931847968545249,,0.01834862385321097,0.03669724770642205,2026-05-06 11:10:00.016909+00:00,39,,,23581867.188233,polygon_20d,,outside top-20 gap cap (gap 9.0%)
SYM,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.11,0.23,,59.99,61.16,-0.05934322387064515,-0.17102850475079187,,0.047424570761793614,0.047424570761793614,2026-05-06 13:55:00.036499+00:00,95,3.6,,1289398.973963,pending,25,outside top-20 gap cap (gap 8.1%)
TECK,2026-05-06,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.27,0.32,,62.29,62.01,-0.02456253010113985,0.07304543265371656,,0.08637020388505383,0.08637020388505383,2026-05-06 13:55:00.036499+00:00,88,5.0,,1943587.685558,pending,25,outside top-20 gap cap (gap 8.3%)
TFPM,2026-05-06,scan_filter,outside top-20 gap cap (gap 9.2%),outside_top20,,9.25,0.0,,32.73,32.69,-0.010082493125572817,0.08707607699358393,,0.10357470210815768,0.10357470210815768,2026-05-06 13:40:00.047063+00:00,42,,,525876.4808315,polygon_20d,10,outside top-20 gap cap (gap 9.2%)
